hostname,mgmt_ip,site_code,site_name,country_code,country_id,site_id,role,os,port_count,users_served
gncon-sw-34,10.38.1.34/32,gn-conakry,"Conakry, Conakry",gn,38,1,sw,IOS-XE,48,24
gncon-sw-35,10.38.1.35/32,gn-conakry,"Conakry, Conakry",gn,38,1,sw,IOS-XE,48,24
gncon-sw-36,10.38.1.36/32,gn-conakry,"Conakry, Conakry",gn,38,1,sw,IOS-XE,48,24
hkhon-sw-01,10.39.1.1/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-02,10.39.1.2/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-03,10.39.1.3/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-04,10.39.1.4/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-05,10.39.1.5/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-06,10.39.1.6/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-07,10.39.1.7/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-08,10.39.1.8/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-09,10.39.1.9/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-10,10.39.1.10/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-11,10.39.1.11/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-12,10.39.1.12/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-13,10.39.1.13/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-14,10.39.1.14/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-15,10.39.1.15/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-16,10.39.1.16/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-17,10.39.1.17/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-18,10.39.1.18/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-19,10.39.1.19/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-20,10.39.1.20/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-21,10.39.1.21/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-22,10.39.1.22/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-23,10.39.1.23/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-24,10.39.1.24/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-25,10.39.1.25/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-26,10.39.1.26/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-27,10.39.1.27/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-28,10.39.1.28/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-29,10.39.1.29/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-30,10.39.1.30/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-31,10.39.1.31/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-32,10.39.1.32/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-33,10.39.1.33/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-34,10.39.1.34/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-35,10.39.1.35/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
hkhon-sw-36,10.39.1.36/32,hk-hong-kong,Hong Kong,hk,39,1,sw,IOS-XE,48,24
htpor-sw-01,10.40.1.1/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-02,10.40.1.2/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-03,10.40.1.3/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-04,10.40.1.4/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-05,10.40.1.5/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-06,10.40.1.6/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-07,10.40.1.7/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-08,10.40.1.8/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-09,10.40.1.9/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-10,10.40.1.10/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-11,10.40.1.11/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-12,10.40.1.12/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-13,10.40.1.13/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-14,10.40.1.14/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-15,10.40.1.15/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-16,10.40.1.16/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-17,10.40.1.17/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-18,10.40.1.18/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-19,10.40.1.19/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-20,10.40.1.20/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-21,10.40.1.21/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-22,10.40.1.22/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-23,10.40.1.23/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-24,10.40.1.24/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-25,10.40.1.25/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-26,10.40.1.26/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-27,10.40.1.27/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-28,10.40.1.28/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-29,10.40.1.29/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-30,10.40.1.30/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-31,10.40.1.31/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-32,10.40.1.32/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-33,10.40.1.33/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-34,10.40.1.34/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-35,10.40.1.35/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
htpor-sw-36,10.40.1.36/32,ht-port-au-prince,"Port-au-Prince, Ouest",ht,40,1,sw,IOS-XE,48,24
hubud-sw-01,10.41.1.1/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-02,10.41.1.2/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-03,10.41.1.3/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-04,10.41.1.4/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-05,10.41.1.5/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-06,10.41.1.6/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-07,10.41.1.7/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-08,10.41.1.8/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-09,10.41.1.9/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-10,10.41.1.10/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-11,10.41.1.11/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-12,10.41.1.12/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-13,10.41.1.13/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-14,10.41.1.14/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-15,10.41.1.15/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-16,10.41.1.16/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-17,10.41.1.17/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-18,10.41.1.18/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-19,10.41.1.19/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-20,10.41.1.20/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-21,10.41.1.21/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-22,10.41.1.22/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-23,10.41.1.23/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-24,10.41.1.24/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-25,10.41.1.25/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-26,10.41.1.26/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-27,10.41.1.27/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-28,10.41.1.28/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-29,10.41.1.29/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-30,10.41.1.30/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-31,10.41.1.31/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-32,10.41.1.32/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-33,10.41.1.33/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-34,10.41.1.34/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-35,10.41.1.35/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
hubud-sw-36,10.41.1.36/32,hu-budapest,"Budapest, Budapest",hu,41,1,sw,IOS-XE,48,24
idjak-sw-01,10.42.1.1/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-02,10.42.1.2/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-03,10.42.1.3/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-04,10.42.1.4/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-05,10.42.1.5/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-06,10.42.1.6/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-07,10.42.1.7/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-08,10.42.1.8/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-09,10.42.1.9/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-10,10.42.1.10/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-11,10.42.1.11/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-12,10.42.1.12/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-13,10.42.1.13/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-14,10.42.1.14/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-15,10.42.1.15/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-16,10.42.1.16/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-17,10.42.1.17/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-18,10.42.1.18/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-19,10.42.1.19/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-20,10.42.1.20/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-21,10.42.1.21/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-22,10.42.1.22/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-23,10.42.1.23/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-24,10.42.1.24/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-25,10.42.1.25/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-26,10.42.1.26/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-27,10.42.1.27/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-28,10.42.1.28/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-29,10.42.1.29/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-30,10.42.1.30/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-31,10.42.1.31/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-32,10.42.1.32/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-33,10.42.1.33/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-34,10.42.1.34/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-35,10.42.1.35/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
idjak-sw-36,10.42.1.36/32,id-jakarta,"Jakarta, Jakarta",id,42,1,sw,IOS-XE,48,24
inmum-sw-01,10.43.1.1/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-02,10.43.1.2/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-03,10.43.1.3/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-04,10.43.1.4/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-05,10.43.1.5/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-06,10.43.1.6/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-07,10.43.1.7/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-08,10.43.1.8/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-09,10.43.1.9/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-10,10.43.1.10/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-11,10.43.1.11/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-12,10.43.1.12/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-13,10.43.1.13/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-14,10.43.1.14/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-15,10.43.1.15/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-16,10.43.1.16/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-17,10.43.1.17/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-18,10.43.1.18/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-19,10.43.1.19/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-20,10.43.1.20/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-21,10.43.1.21/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-22,10.43.1.22/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-23,10.43.1.23/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-24,10.43.1.24/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-25,10.43.1.25/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-26,10.43.1.26/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-27,10.43.1.27/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-28,10.43.1.28/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-29,10.43.1.29/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-30,10.43.1.30/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-31,10.43.1.31/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-32,10.43.1.32/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-33,10.43.1.33/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-34,10.43.1.34/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-35,10.43.1.35/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
inmum-sw-36,10.43.1.36/32,in-mumbai,"Mumbai, Maharashtra",in,43,1,sw,IOS-XE,48,24
iqbag-sw-01,10.44.1.1/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-02,10.44.1.2/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-03,10.44.1.3/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-04,10.44.1.4/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-05,10.44.1.5/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-06,10.44.1.6/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-07,10.44.1.7/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-08,10.44.1.8/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-09,10.44.1.9/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-10,10.44.1.10/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-11,10.44.1.11/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-12,10.44.1.12/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-13,10.44.1.13/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-14,10.44.1.14/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-15,10.44.1.15/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-16,10.44.1.16/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-17,10.44.1.17/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-18,10.44.1.18/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-19,10.44.1.19/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-20,10.44.1.20/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-21,10.44.1.21/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-22,10.44.1.22/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-23,10.44.1.23/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-24,10.44.1.24/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-25,10.44.1.25/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-26,10.44.1.26/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-27,10.44.1.27/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-28,10.44.1.28/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-29,10.44.1.29/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-30,10.44.1.30/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-31,10.44.1.31/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-32,10.44.1.32/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-33,10.44.1.33/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-34,10.44.1.34/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-35,10.44.1.35/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
iqbag-sw-36,10.44.1.36/32,iq-baghdad,"Baghdad, Baghdad",iq,44,1,sw,IOS-XE,48,24
irteh-sw-01,10.45.1.1/32,ir-tehran,"Tehran, Tehran",ir,45,1,sw,IOS-XE,48,24
irteh-sw-02,10.45.1.2/32,ir-tehran,"Tehran, Tehran",ir,45,1,sw,IOS-XE,48,24
irteh-sw-03,10.45.1.3/32,ir-tehran,"Tehran, Tehran",ir,45,1,sw,IOS-XE,48,24
irteh-sw-04,10.45.1.4/32,ir-tehran,"Tehran, Tehran",ir,45,1,sw,IOS-XE,48,24
irteh-sw-05,10.45.1.5/32,ir-tehran,"Tehran, Tehran",ir,45,1,sw,IOS-XE,48,24
irteh-sw-06,10.45.1.6/32,ir-tehran,"Tehran, Tehran",ir,45,1,sw,IOS-XE,48,24
irteh-sw-07,10.45.1.7/32,ir-tehran,"Tehran, Tehran",ir,45,1,sw,IOS-XE,48,24
irteh-sw-08,10.45.1.8/32,ir-tehran,"Tehran, Tehran",ir,45,1,sw,IOS-XE,48,24
irteh-sw-09,10.45.1.9/32,ir-tehran,"Tehran, Tehran",ir,45,1,sw,IOS-XE,48,24
irteh-sw-10,10.45.1.10/32,ir-tehran,"Tehran, Tehran",ir,45,1,sw,IOS-XE,48,24
irteh-sw-11,10.45.1.11/32,ir-tehran,"Tehran, Tehran",ir,45,1,sw,IOS-XE,48,24
irteh-sw-12,10.45.1.12/32,ir-tehran,"Tehran, Tehran",ir,45,1,sw,IOS-XE,48,24
irteh-sw-13,10.45.1.13/32,ir-tehran,"Tehran, Tehran",ir,45,1,sw,IOS-XE,48,24
